Numero;lat1;lon1
6182;-84.30917;10.40125
6183;-84.30913;10.40122
6184;-84.30906;10.40121
6185;-84.30884;10.40119
6186;-84.30814;10.40118
6187;-84.30955;10.40184
6188;-84.30958;10.40124
6189;-84.30916;10.40449
6190;-84.30667;10.40469
6191;-84.31263;10.41097
6192;-84.31164;10.41109
6193;-84.31148;10.4112
6194;-84.31079;10.41227
6195;-84.31061;10.4125
6196;-84.31044;10.41258
6197;-84.30979;10.41264
6198;-84.3093;10.41261
6199;-84.30852;10.41248
6200;-84.30703;10.41223
6201;-84.30596;10.41205
6202;-84.30557;10.41199
6203;-84.30413;10.41218
6204;-84.30296;10.41217
6205;-84.30262;10.41215
6206;-84.30251;10.4121
6207;-84.30192;10.41154
6208;-84.31728;10.41244
6209;-84.3154;10.41226
6210;-84.3137;10.41217
6211;-84.31252;10.4121
6212;-84.31722;10.40708
6213;-84.31687;10.41126
6214;-84.32474;10.40812
6215;-84.32474;10.40729
6216;-84.32543;10.40169
6217;-84.32219;10.40764
6218;-84.32229;10.4066
6219;-84.3176;10.40712
6220;-84.31772;10.40606
6221;-84.31775;10.40604
6222;-84.31784;10.40605
6223;-84.31885;10.40619
6224;-84.31889;10.40619
6225;-84.31892;10.40615
6226;-84.31896;10.40568
6227;-84.31718;10.40707
6228;-84.31731;10.40604
6229;-84.31846;10.40721
6230;-84.31834;10.40857
6231;-84.34013;10.40809
6232;-84.33888;10.40788
6233;-84.3383;10.40774
6234;-84.33792;10.40767
6235;-84.33768;10.40764
6236;-84.33747;10.40757
6237;-84.33728;10.40744
6238;-84.345;10.41642
6239;-84.34422;10.41966
6240;-84.34399;10.42062
6241;-84.34314;10.4211
6242;-84.34314;10.4211
6243;-84.34299;10.42024
6244;-84.34271;10.41934
6245;-84.34225;10.41839
6246;-84.3421;10.41777
6247;-84.34202;10.41724
6248;-84.34217;10.41637
6249;-84.3422;10.41592
6250;-84.34221;10.41573
6251;-84.3409;10.41541
6252;-84.35222;10.44099
6253;-84.35142;10.44081
6254;-84.34978;10.44052
6255;-84.34821;10.44028
6256;-84.34618;10.44003
6257;-84.34497;10.43983
6258;-84.34439;10.43972
6259;-84.34147;10.43722
6260;-84.34051;10.4373
6261;-84.34048;10.43685
6262;-84.34138;10.43678
6263;-84.35324;10.44528
6264;-84.35262;10.44332
6265;-84.35241;10.44231
6266;-84.35222;10.44099
6267;-84.35234;10.44806
6268;-84.35168;10.44827
6269;-84.35217;10.44757
6270;-84.35151;10.44779
6271;-84.35201;10.4471
6272;-84.35134;10.44733
6273;-84.35184;10.44666
6274;-84.35118;10.44687
6275;-84.35166;10.44618
6276;-84.35102;10.44642
6277;-84.3538;10.44633
6278;-84.35587;10.44573
6279;-84.35748;10.44665
6280;-84.35727;10.44509
6281;-84.3581;10.4457
6282;-84.35791;10.44492
6283;-84.36707;10.44394
6284;-84.36698;10.44401
6285;-84.36688;10.44404
6286;-84.36663;10.44396
6287;-84.36652;10.44393
6288;-84.36646;10.44388
6289;-84.36639;10.44377
6290;-84.36646;10.44388
6291;-84.36644;10.44445
6292;-84.36639;10.44479
6293;-84.3662;10.44558
6294;-84.36614;10.4459
6295;-84.36606;10.44613
6296;-84.36594;10.44628
6297;-84.36588;10.44644
6298;-84.36591;10.44663
6299;-84.36598;10.4469
6300;-84.36635;10.44812
6301;-84.36693;10.44994
6302;-84.36706;10.45036
6303;-84.36708;10.45052
6304;-84.36704;10.45079
6305;-84.36685;10.45173
6306;-84.36672;10.45239
6307;-84.36671;10.4529
6308;-84.36733;10.4575
6309;-84.36815;10.45227
6310;-84.36685;10.45173
6311;-84.38185;10.49276
6312;-84.38079;10.49251
6313;-84.38193;10.49239
6314;-84.38119;10.49223
6315;-84.38118;10.49618
6316;-84.37927;10.49565
6317;-84.38929;10.50195
6318;-84.38989;10.50084
6319;-84.39006;10.50041
6320;-84.39009;10.50001
6321;-84.39005;10.49935
6322;-84.39009;10.49913
6323;-84.3903;10.49878
6324;-84.3907;10.49821
6325;-84.39123;10.49777
6326;-84.39176;10.49732
6327;-84.39205;10.49708
6328;-84.39217;10.49693
6329;-84.39223;10.49673
6330;-84.39245;10.49646
6331;-84.39301;10.4957
6332;-84.39346;10.49503
6333;-84.39358;10.4948
6334;-84.39362;10.49463
6335;-84.39356;10.49394
6336;-84.3934;10.49163
6337;-84.39332;10.49121
6338;-84.39316;10.49099
6339;-84.39314;10.49089
6340;-84.3932;10.49077
6341;-84.3944;10.48974
6342;-84.39682;10.48766
6343;-84.37388;10.50259
6344;-84.37465;10.50257
6345;-84.37471;10.50253
6346;-84.37474;10.50249
6347;-84.3747;10.50175
6348;-84.37376;10.50173
6349;-84.3747;10.50175
6350;-84.37471;10.50133
6351;-84.37469;10.50128
6352;-84.37462;10.50124
6353;-84.37368;10.50126
6354;-84.3302;10.47999
6355;-84.33064;10.4797
6356;-84.33079;10.47964
6357;-84.33084;10.47964
6358;-84.33097;10.47974
6359;-84.33112;10.47985
6360;-84.3312;10.47988
6361;-84.33145;10.47984
6362;-84.3322;10.4797
6363;-84.33307;10.4795
6364;-84.33396;10.47926
6365;-84.33418;10.4792
6366;-84.33472;10.47911
6367;-84.33561;10.47901
6368;-84.33678;10.47891
6369;-84.33762;10.47883
6370;-84.33767;10.47885
6371;-84.33771;10.4789
6372;-84.33778;10.47914
6373;-84.33806;10.48019
6374;-84.33853;10.48213
6375;-84.33012;10.47937
6376;-84.33069;10.47909
6377;-84.32995;10.47882
6378;-84.33032;10.47862
6379;-84.32972;10.47799
6380;-84.33066;10.47785
6381;-84.33172;10.4739
6382;-84.33013;10.47364
6383;-84.33759;10.46928
6384;-84.33725;10.46933
6385;-84.3372;10.46933
6386;-84.33715;10.46931
6387;-84.33699;10.46908
6388;-84.33648;10.46834
6389;-84.33699;10.46908
6390;-84.33671;10.46928
6391;-84.33663;10.46929
6392;-84.33655;10.46926
6393;-84.33606;10.46862
6394;-84.33437;10.46986
6395;-84.33355;10.46922
6396;-84.3357;10.46706
6397;-84.33524;10.46739
6398;-84.33163;10.46934
6399;-84.33139;10.46917
6400;-84.34872;10.45601
6401;-84.34726;10.46293
6402;-84.34228;10.50921
6403;-84.34191;10.50802
6404;-84.34069;10.50618
6405;-84.33922;10.5042
6406;-84.3389;10.50385
6407;-84.33823;10.50361
6408;-84.33714;10.50328
6409;-84.33602;10.50315
6410;-84.33571;10.50317
6411;-84.33539;10.50319
6412;-84.33475;10.50335
6413;-84.33449;10.50335
6414;-84.33233;10.50296
6415;-84.3299;10.51511
6416;-84.32442;10.51638
6417;-84.31847;10.51766
6418;-84.33437;10.53049
6419;-84.33391;10.53054
6420;-84.33357;10.53051
6421;-84.33302;10.53045
6422;-84.33283;10.53047
6423;-84.33274;10.53052
6424;-84.33252;10.53074
6425;-84.33224;10.53126
6426;-84.33208;10.53146
6427;-84.33194;10.53156
6428;-84.33162;10.53172
6429;-84.33139;10.53187
6430;-84.33118;10.53196
6431;-84.33106;10.53207
6432;-84.33103;10.53227
6433;-84.331;10.53268
6434;-84.33096;10.533
6435;-84.33089;10.53318
6436;-84.33076;10.53333
6437;-84.33062;10.53338
6438;-84.33048;10.53338
6439;-84.33025;10.53336
6440;-84.33017;10.5334
6441;-84.33008;10.53354
6442;-84.3299;10.53395
6443;-84.3296;10.53475
6444;-84.32927;10.53581
6445;-84.34412;10.5508
6446;-84.34422;10.54876
6447;-84.34446;10.54816
6448;-84.3452;10.54736
6449;-84.34601;10.54639
6450;-84.34651;10.54581
6451;-84.34673;10.5456
6452;-84.34685;10.54538
6453;-84.34693;10.54496
6454;-84.34709;10.5445
6455;-84.35024;10.54425
6456;-84.34994;10.5454
6457;-84.3499;10.54557
6458;-84.34985;10.54561
6459;-84.34972;10.54559
6460;-84.3492;10.54547
6461;-84.34903;10.54548
6462;-84.34886;10.54558
6463;-84.3487;10.54577
6464;-84.34826;10.54676
6465;-84.34796;10.54699
6466;-84.34768;10.54731
6467;-84.34704;10.54833
6468;-84.34686;10.54885
6469;-84.3466;10.54983
6470;-84.349;10.54361
6471;-84.34888;10.54285
6472;-84.34893;10.54246
6473;-84.34908;10.54141
6474;-84.34926;10.54039
6475;-84.34929;10.5402
6476;-84.34517;10.54473
6477;-84.34525;10.54436
6478;-84.34529;10.5441
6479;-84.34531;10.54348
6480;-84.3454;10.5428
6481;-84.36668;10.50413
6482;-84.37321;10.50443
6483;-84.36694;10.50171
6484;-84.36668;10.50413
6485;-84.36607;10.5101
6486;-84.34346;10.37612
6487;-84.34331;10.37624
6488;-84.3433;10.37637
6489;-84.34325;10.37676
6490;-84.34326;10.37679
6491;-84.34329;10.3768
6492;-84.34332;10.37679
6493;-84.3435;10.37664
6494;-84.34362;10.37679
6495;-84.3435;10.37664
6496;-84.3433;10.37637
6497;-84.34408;10.37642
6498;-84.34388;10.37614
6499;-84.34245;10.37723
6500;-84.34274;10.37727
6501;-84.34283;10.3773
6502;-84.34292;10.37737
6503;-84.34318;10.37695
6504;-84.34325;10.37699
6505;-84.33606;10.37784
6506;-84.33466;10.37779
6507;-84.33753;10.37549
6508;-84.33757;10.37515
6509;-84.33761;10.37483
6510;-84.33757;10.37515
6511;-84.33783;10.37519
6512;-84.32346;10.37429
6513;-84.32349;10.37449
6514;-84.32355;10.37536
6515;-84.32356;10.37554
6516;-84.32479;10.37543
6517;-84.32452;10.37542
6518;-84.32355;10.37536
6519;-84.32452;10.37542
6520;-84.32453;10.37556
6521;-84.32279;10.37467
6522;-84.32336;10.37451
6523;-84.32388;10.37439
6524;-84.32365;10.37444
6525;-84.3494;10.37607
6526;-84.34945;10.37557
6527;-84.34414;10.43967
6528;-84.34399;10.43963
6529;-84.32092;10.37447
6530;-84.32075;10.37441
6531;-84.33106;10.48353
6532;-84.32912;10.48405
6533;-84.32875;10.48454
6534;-84.32849;10.48473
6535;-84.32822;10.48479
6536;-84.32534;10.48458
6537;-84.32491;10.48478
6538;-84.32463;10.48483
6539;-84.32392;10.48512
6540;-84.3475;10.37536
6541;-84.34767;10.3737
6542;-84.34777;10.37297
6543;-84.37083;10.44061
6544;-84.37031;10.43996
6545;-84.36987;10.43912
6546;-84.36975;10.43902
6547;-84.34399;10.36924
6548;-84.34399;10.36889
6549;-84.34366;10.36926
6550;-84.34366;10.36888
6551;-84.21335;10.33869
6552;-84.21293;10.33799
6553;-84.21293;10.33799
6554;-84.21289;10.33793
6555;-84.21372;10.33934
6556;-84.21335;10.33869
6557;-84.21376;10.33941
6558;-84.21372;10.33934
6559;-84.34001;10.37317
6560;-84.33972;10.37314
6561;-84.33952;10.36922
6562;-84.3395;10.36932
6563;-84.3395;10.36942
6564;-84.33953;10.36947
6565;-84.3396;10.36954
6566;-84.33964;10.3696
6567;-84.33971;10.36967
6568;-84.33974;10.36975
6569;-84.33974;10.36985
6570;-84.33971;10.36996
6571;-84.33965;10.37004
6572;-84.33959;10.37011
6573;-84.33952;10.37017
6574;-84.33948;10.37019
6575;-84.33943;10.37031
6576;-84.33944;10.3704
6577;-84.33946;10.37049
6578;-84.33944;10.37064
6579;-84.33941;10.37078
6580;-84.33934;10.37097
6581;-84.33925;10.37107
6582;-84.3392;10.37121
6583;-84.33918;10.37134
6584;-84.33917;10.37149
6585;-84.33922;10.37159
6586;-84.33923;10.37164
6587;-84.33921;10.37176
6588;-84.33921;10.37191
6589;-84.3392;10.37208
6590;-84.33914;10.37218
6591;-84.33909;10.37237
6592;-84.33904;10.3726
6593;-84.33901;10.37277
6594;-84.33894;10.3729
6595;-84.33888;10.37305
6596;-84.33888;10.37314
6597;-84.3389;10.37325
6598;-84.33888;10.37334
6599;-84.33887;10.37347
6600;-84.33888;10.37374
6601;-84.33888;10.37384
6602;-84.33889;10.37399
6603;-84.33887;10.37422
6604;-84.33883;10.37438
6605;-84.33881;10.37451
6606;-84.33889;10.37483
6607;-84.3389;10.3753
6608;-84.3389;10.3754
6609;-84.33892;10.37548
6610;-84.33894;10.37558
6611;-84.33896;10.3757
6612;-84.339;10.37579
6613;-84.33902;10.37588
6614;-84.33905;10.376
6615;-84.33903;10.37614
6616;-84.33899;10.37625
6617;-84.33901;10.37635
6618;-84.33906;10.37645
6619;-84.3391;10.37656
6620;-84.33915;10.3767
6621;-84.33916;10.37677
6622;-84.33918;10.37693
6623;-84.3392;10.37701
6624;-84.33924;10.3771
6625;-84.33927;10.37717
6626;-84.33927;10.37725
6627;-84.33924;10.3774
6628;-84.3392;10.37752
6629;-84.33922;10.37769
6630;-84.33922;10.37785
6631;-84.33922;10.37796
6632;-84.33917;10.37806
6633;-84.33917;10.37816
6634;-84.33919;10.37831
6635;-84.33925;10.37844
6636;-84.33926;10.37868
6637;-84.33919;10.37894
6638;-84.33914;10.37905
6639;-84.33904;10.37936
6640;-84.33902;10.37949
6641;-84.33904;10.37965
6642;-84.33908;10.37974
6643;-84.33912;10.37985
6644;-84.33914;10.37997
6645;-84.33916;10.38011
6646;-84.33916;10.38034
6647;-84.33922;10.38048
6648;-84.33923;10.38064
6649;-84.33926;10.38077
6650;-84.33926;10.38092
6651;-84.33921;10.38105
6652;-84.33922;10.38117
6653;-84.33929;10.3814
6654;-84.33937;10.38165
6655;-84.33954;10.38185
6656;-84.33963;10.38196
6657;-84.33971;10.38215
6658;-84.3398;10.38233
6659;-84.33989;10.38246
6660;-84.33995;10.38258
6661;-84.34009;10.38268
6662;-84.3402;10.38281
6663;-84.34024;10.3829
6664;-84.34033;10.38304
6665;-84.34043;10.38319
6666;-84.3405;10.38334
6667;-84.34047;10.38357
6668;-84.34046;10.38364
6669;-84.3405;10.38373
6670;-84.34059;10.38384
6671;-84.34066;10.38395
6672;-84.34069;10.38407
6673;-84.34069;10.38419
6674;-84.33804;10.3654
6675;-84.33803;10.36559
6676;-84.33802;10.36571
6677;-84.33799;10.36588
6678;-84.33796;10.36598
6679;-84.33794;10.36614
6680;-84.33792;10.36626
6681;-84.33795;10.36642
6682;-84.33795;10.36648
6683;-84.33788;10.36672
6684;-84.33768;10.36698
6685;-84.33755;10.3671
6686;-84.3375;10.3672
6687;-84.3374;10.36725
6688;-84.33737;10.36734
6689;-84.33729;10.36754
6690;-84.33726;10.3678
6691;-84.33722;10.36811
6692;-84.33726;10.36846
6693;-84.33722;10.36856
6694;-84.33718;10.36864
6695;-84.33726;10.36873
6696;-84.33736;10.3688
6697;-84.33746;10.36915
6698;-84.33744;10.36927
6699;-84.3375;10.36947
6700;-84.33752;10.36963
6701;-84.33746;10.36984
6702;-84.33737;10.37003
6703;-84.33728;10.3701
6704;-84.33711;10.37017
6705;-84.33696;10.37021
6706;-84.33678;10.37019
6707;-84.33671;10.37029
6708;-84.33671;10.37053
6709;-84.33666;10.37072
6710;-84.33666;10.37093
6711;-84.33667;10.37107
6712;-84.33672;10.37121
6713;-84.33672;10.37134
6714;-84.33668;10.3714
6715;-84.33669;10.37144
6716;-84.33669;10.37153
6717;-84.33667;10.3716
6718;-84.33665;10.37166
6719;-84.33666;10.37175
6720;-84.33673;10.37186
6721;-84.33673;10.37194
6722;-84.3367;10.37204
6723;-84.33666;10.37223
6724;-84.33665;10.37234
6725;-84.33675;10.37247
6726;-84.33686;10.37259
6727;-84.33695;10.37271
6728;-84.33704;10.37276
6729;-84.33718;10.37289
6730;-84.33731;10.37302
6731;-84.33739;10.37316
6732;-84.33744;10.37329
6733;-84.33747;10.37343
6734;-84.33746;10.3736
6735;-84.33761;10.37382
6736;-84.33779;10.37397
6737;-84.33791;10.37407
6738;-84.33795;10.37414
6739;-84.33797;10.37426
6740;-84.338;10.37445
6741;-84.33816;10.37472
6742;-84.33828;10.37489
6743;-84.33832;10.37504
6744;-84.33845;10.37516
6745;-84.33854;10.37539
6746;-84.3386;10.37548
6747;-84.33866;10.3757
6748;-84.33863;10.37584
6749;-84.33857;10.37601
6750;-84.33854;10.37616
6751;-84.33854;10.3763
6752;-84.33854;10.37643
6753;-84.33861;10.37671
6754;-84.33867;10.3769
6755;-84.33872;10.37709
6756;-84.33864;10.37724
6757;-84.33859;10.37735
6758;-84.33845;10.37753
6759;-84.33841;10.37764
6760;-84.33839;10.37779
6761;-84.33837;10.37787
6762;-84.3384;10.37798
6763;-84.33847;10.3781
6764;-84.33851;10.37833
6765;-84.33851;10.37844
6766;-84.3385;10.37854
6767;-84.33848;10.37865
6768;-84.33845;10.37882
6769;-84.33841;10.37899
6770;-84.33839;10.37915
6771;-84.33839;10.37932
6772;-84.33839;10.37944
6773;-84.33848;10.37978
6774;-84.33855;10.38
6775;-84.33861;10.38024
6776;-84.33861;10.38044
6777;-84.33861;10.38053
6778;-84.33862;10.3807
6779;-84.33866;10.38084
6780;-84.33874;10.38095
6781;-84.33879;10.38102
6782;-84.33882;10.38114
6783;-84.33882;10.3812
6784;-84.33882;10.38132
6785;-84.33882;10.38144
6786;-84.33883;10.38158
6787;-84.33885;10.3818
6788;-84.33887;10.38197
6789;-84.33891;10.38203
6790;-84.33897;10.38216
6791;-84.33896;10.38226
6792;-84.33898;10.38238
6793;-84.33897;10.38247
6794;-84.33904;10.38259
6795;-84.33905;10.38269
6796;-84.33914;10.38281
6797;-84.33921;10.38288
6798;-84.33926;10.38307
6799;-84.3393;10.38323
6800;-84.33933;10.38336
6801;-84.33933;10.38347
6802;-84.33931;10.38354
6803;-84.33927;10.38367
6804;-84.33909;10.38393
6805;-84.33906;10.38407
6806;-84.33905;10.38419
6807;-84.33907;10.38431
6808;-84.33909;10.38444
6809;-84.33909;10.38457
6810;-84.33907;10.38472
6811;-84.33907;10.38482
6812;-84.33906;10.38496
6813;-84.33906;10.38506
6814;-84.33907;10.38515
6815;-84.33914;10.38532
6816;-84.33924;10.38545
6817;-84.33932;10.38561
6818;-84.34149;10.37857
6819;-84.34148;10.37864
6820;-84.34147;10.37899
6821;-84.34148;10.37939
6822;-84.34155;10.37962
6823;-84.34167;10.37989
6824;-84.34178;10.38011
6825;-84.34183;10.38028
6826;-84.34183;10.38053
6827;-84.34177;10.38067
6828;-84.34165;10.38078
6829;-84.3415;10.38103
6830;-84.34143;10.38121
6831;-84.34148;10.38139
6832;-84.34147;10.38152
6833;-84.34121;10.38164
6834;-84.34101;10.38176
6835;-84.34098;10.38202
6836;-84.34114;10.3824
6837;-84.34109;10.38265
6838;-84.34118;10.38293
6839;-84.34134;10.38307
6840;-84.34134;10.38331
6841;-84.34126;10.38351
6842;-84.34126;10.38365
6843;-84.34134;10.38379
6844;-84.34144;10.38397
6845;-84.34148;10.3843
6846;-84.34241;10.38483
6847;-84.34251;10.38509
6848;-84.34269;10.3854
6849;-84.34286;10.38557
6850;-84.34297;10.38576
6851;-84.34319;10.38598
6852;-84.34333;10.38613
6853;-84.34353;10.38637
6854;-84.34366;10.38661
6855;-84.3437;10.38681
6856;-84.34379;10.387
6857;-84.34388;10.38715
6858;-84.34388;10.38727
6859;-84.34395;10.3875
6860;-84.34401;10.38769
6861;-84.34406;10.38791
6862;-84.34406;10.38813
6863;-84.34412;10.38842
6864;-84.34416;10.3887
6865;-84.34421;10.38886
6866;-84.34429;10.38904
6867;-84.34441;10.38918
6868;-84.34454;10.38932
6869;-84.34461;10.38951
6870;-84.3447;10.38973
6871;-84.34496;10.39029
6872;-84.34513;10.39062
6873;-84.34516;10.3909
6874;-84.34516;10.3911
6875;-84.34526;10.39133
6876;-84.34529;10.39152
6877;-84.34525;10.39185
6878;-84.34528;10.3921
6879;-84.34531;10.39241
6880;-84.34532;10.39258
6881;-84.34534;10.39274
6882;-84.34536;10.3929
6883;-84.34542;10.39308
6884;-84.34545;10.3934
6885;-84.34542;10.39361
6886;-84.34538;10.39384
6887;-84.34518;10.39409
6888;-84.34504;10.39419
6889;-84.34492;10.39429
6890;-84.34479;10.39446
6891;-84.34472;10.39468
6892;-84.34472;10.39496
6893;-84.34211;10.37394
6894;-84.34243;10.37272
6895;-84.34003;10.37217
6896;-84.33998;10.37271
6897;-84.33966;10.37623
6898;-84.33961;10.37627
6899;-84.33945;10.37629
6900;-84.33915;10.37627
6901;-84.33895;10.3771
6902;-84.33898;10.37662
6903;-84.33885;10.3796
6904;-84.33889;10.37893
6905;-84.33758;10.3734
6906;-84.33756;10.37337
6907;-84.33757;10.3727
6908;-84.33761;10.37659
6909;-84.33746;10.37661
6910;-84.33736;10.37662
6911;-84.3373;10.3766
6912;-84.33726;10.37656
6913;-84.33722;10.37644
6914;-84.33722;10.37625
6915;-84.33725;10.37622
6916;-84.33746;10.37618
6917;-84.33831;10.37437
6918;-84.33828;10.37477
6919;-84.33829;10.37481
6920;-84.33836;10.37486
6921;-84.33925;10.37712
6922;-84.33922;10.37727
6923;-84.3392;10.3773
6924;-84.33917;10.37732
6925;-84.33887;10.37728
6926;-84.33768;10.41259
6927;-84.33762;10.41252
6928;-84.33756;10.41248
6929;-84.3375;10.41247
6930;-84.33735;10.41251
6931;-84.33722;10.41249
6932;-84.3371;10.41244
6933;-84.33705;10.41238
6934;-84.33784;10.41257
6935;-84.33768;10.41259
6936;-84.33769;10.41321
6937;-84.33766;10.41327
6938;-84.33758;10.4133
6939;-84.33575;10.41301
6940;-84.3241;10.41977
6941;-84.32426;10.42009
6942;-84.32434;10.42027
6943;-84.32439;10.42041
6944;-84.32441;10.42047
6945;-84.3244;10.42053
6946;-84.32439;10.42058
6947;-84.32435;10.42062
6948;-84.3243;10.42067
6949;-84.31721;10.38452
6950;-84.31827;10.38477
6951;-84.33954;10.38423
6952;-84.34031;10.38421
6953;-84.34042;10.38422
6954;-84.34184;10.38443
6955;-84.34349;10.38467
6956;-84.33954;10.38343
6957;-84.34033;10.3835
6958;-84.34073;10.38429
6959;-84.3408;10.3844
6960;-84.34084;10.38461
6961;-84.34079;10.38469
6962;-84.34079;10.38481
6963;-84.34084;10.38495
6964;-84.34089;10.38513
6965;-84.34092;10.38528
6966;-84.34097;10.38546
6967;-84.34104;10.38575
6968;-84.341;10.38593
6969;-84.34097;10.38599
6970;-84.34099;10.38614
6971;-84.34106;10.38621
6972;-84.34117;10.38636
6973;-84.34123;10.3865
6974;-84.3413;10.3867
6975;-84.34133;10.38684
6976;-84.34127;10.38691
6977;-84.34121;10.38696
6978;-84.34121;10.38704
6979;-84.34125;10.38708
6980;-84.34134;10.38715
6981;-84.3415;10.38726
6982;-84.34069;10.38419
6983;-84.34073;10.38429
6984;-84.34148;10.38444
6985;-84.34147;10.38466
6986;-84.34157;10.38496
6987;-84.34178;10.38529
6988;-84.34178;10.38561
6989;-84.34176;10.38581
6990;-84.34177;10.386
6991;-84.34185;10.38617
6992;-84.34184;10.38634
6993;-84.34178;10.38662
6994;-84.34161;10.38701
6995;-84.3415;10.38726
6996;-84.34148;10.3843
6997;-84.34148;10.38444
6998;-84.33803;10.3855
6999;-84.3382;10.38414
7000;-84.33415;10.37434
7001;-84.33409;10.37501
7002;-84.33405;10.37562
7003;-84.33406;10.37674
7004;-84.3071;10.40755
7005;-84.30696;10.40784
7006;-84.3067;10.40832
7007;-84.30659;10.40853
7008;-84.3065;10.40874
7009;-84.30645;10.40889
7010;-84.30643;10.40905
7011;-84.30643;10.40931
7012;-84.30645;10.40943
7013;-84.31787;10.38902
7014;-84.3179;10.38892
7015;-84.31795;10.38823
7016;-84.38299;10.46757
7017;-84.383;10.46769
7018;-84.38297;10.46799
7019;-84.3829;10.46841
7020;-84.38285;10.46871
7021;-84.38279;10.4691
7022;-84.32278;10.37446
7023;-84.3227;10.37417
7024;-84.32269;10.37409
7025;-84.32268;10.37397
7026;-84.32271;10.37387
7027;-84.32298;10.37296
7028;-84.32303;10.37285
7029;-84.32336;10.37239
7030;-84.32336;10.37235
7031;-84.32334;10.37233
7032;-84.32319;10.37226
7033;-84.32663;10.41914
7034;-84.32626;10.41933
7035;-84.32668;10.41954
7036;-84.3267;10.41949
7037;-84.32672;10.41942
7038;-84.32671;10.41932
7039;-84.32668;10.41924
7040;-84.32663;10.41914
7041;-84.32658;10.41906
7042;-84.32651;10.41894
7043;-84.32645;10.41885
7044;-84.32633;10.41868
7045;-84.32625;10.41859
7046;-84.32616;10.41848
7047;-84.3257;10.41802
7048;-84.32554;10.4182
7049;-84.32596;10.41886
7050;-84.32626;10.41933
7051;-84.32641;10.41957
7052;-84.33068;10.39016
7053;-84.33063;10.39022
7054;-84.33057;10.39026
7055;-84.33049;10.39029
7056;-84.33026;10.39031
7057;-84.33023;10.39033
7058;-84.33021;10.39037
7059;-84.3302;10.39042
7060;-84.33019;10.39153
7061;-84.34086;10.39642
7062;-84.34056;10.39637
7063;-84.34055;10.39639
7064;-84.34054;10.39642
7065;-84.3405;10.39672
7066;-84.34048;10.39681
7067;-84.33979;10.39624
7068;-84.33972;10.3963
7069;-84.33967;10.39635
7070;-84.33965;10.39639
7071;-84.33963;10.3965
7072;-84.33961;10.39671
7073;-84.33714;10.40548
7074;-84.337;10.4056
7075;-84.33686;10.40574
7076;-84.33661;10.40603
7077;-84.33664;10.40531
7078;-84.33658;10.40528
7079;-84.33649;10.40524
7080;-84.33644;10.40522
7081;-84.33618;10.40516
7082;-84.33584;10.4051
7083;-84.3357;10.40508
7084;-84.33918;10.42643
7085;-84.3391;10.42649
7086;-84.339;10.42652
7087;-84.33881;10.42649
7088;-84.33841;10.42641
7089;-84.3383;10.42641
7090;-84.33826;10.42643
7091;-84.33809;10.4266
7092;-84.33803;10.42668
7093;-84.33797;10.42679
7094;-84.33936;10.42643
7095;-84.33924;10.42644
7096;-84.33918;10.42643
7097;-84.339;10.42632
7098;-84.33885;10.42624
7099;-84.33869;10.42618
7100;-84.33859;10.42614
7101;-84.33833;10.42608
7102;-84.33831;10.42609
7103;-84.33828;10.42617
7104;-84.33826;10.42618
7105;-84.33814;10.42616
7106;-84.31882;10.38337
7107;-84.31819;10.38332
7108;-84.31804;10.38329
7109;-84.31772;10.3832
7110;-84.31882;10.38345
7111;-84.3188;10.38357
7112;-84.31879;10.38362
7113;-84.31877;10.38367
7114;-84.31871;10.38375
7115;-84.31862;10.38383
7116;-84.31853;10.38388
7117;-84.31994;10.38919
7118;-84.31995;10.38908
7119;-84.31996;10.38893
7120;-84.31995;10.38882
7121;-84.31987;10.38839
7122;-84.31979;10.38792
7123;-84.31978;10.38787
7124;-84.31978;10.38781
7125;-84.3198;10.38728
7126;-84.35099;10.38461
7127;-84.3509;10.38454
7128;-84.35081;10.38443
7129;-84.35077;10.38435
7130;-84.35145;10.38512
7131;-84.35152;10.38509
7132;-84.35153;10.38506
7133;-84.35154;10.38462
7134;-84.35099;10.38461
7135;-84.35027;10.38461
7136;-84.3502;10.38461
7137;-84.35014;10.3846
7138;-84.35009;10.38459
7139;-84.35006;10.38455
7140;-84.35004;10.38452
7141;-84.35042;10.38249
7142;-84.35045;10.38238
7143;-84.35054;10.38223
7144;-84.35061;10.38219
7145;-84.35071;10.38217
7146;-84.35094;10.38218
7147;-84.35146;10.38226
7148;-84.35154;10.38229
7149;-84.35167;10.38235
7150;-84.3518;10.38244
7151;-84.35185;10.38246
7152;-84.35192;10.38248
7153;-84.3522;10.38249
7154;-84.3405;10.43257
7155;-84.34234;10.43278
7156;-84.33349;10.37423
7157;-84.33347;10.37483
7158;-84.33347;10.37485
7159;-84.33349;10.37487
7160;-84.33352;10.37488
7161;-84.33364;10.37488
7162;-84.34713;10.35708
7163;-84.34559;10.35701
7164;-84.36134;10.44277
7165;-84.35932;10.43878
7166;-84.35916;10.43825
7167;-84.35899;10.4375
7168;-84.35891;10.43712
7169;-84.35897;10.43649
7170;-84.36471;10.44398
7171;-84.36479;10.44409
7172;-84.36492;10.44413
7173;-84.36522;10.44414
7174;-84.36527;10.44417
7175;-84.36529;10.44429
7176;-84.36445;10.44283
7177;-84.36453;10.44297
7178;-84.36469;10.44312
7179;-84.36474;10.44321
7180;-84.36473;10.44334
7181;-84.36472;10.44347
